id,ordenes,f_primera_compra,f_ultima_compra,precio_total,min_compra,max_compra,prom_compra,categ_0,categ_1,categ_2,categ_3,categ_4
15525,3,1.29120942E9,1.32326898E9,734.37,193.76,274.93,244.79,180.87,266.68,1.7,250.35,34.77
13538,7,1.2962112E9,1.31973324E9,1280.85,95.4,337.5,182.98,438.0,17.85,180.6,644.4,0.0
14543,16,1.29198186E9,1.3210155E9,3599.73,15.0,388.05,224.98,420.78,1472.1,67.5,1626.6,12.75
17272,4,1.3007955E9,1.31981982E9,2148.63,40.8,751.76,537.16,209.94,616.2,15.12,1180.57,126.8
17889,2,1.29563004E9,1.30513116E9,201.37,99.35,102.02,100.69,20.75,79.05,0.0,101.57,0.0
13379,3,1.31168316E9,1.3211919E9,572.56,136.29,299.53,190.85,27.94,144.68,22.85,363.59,13.5
13525,2,1.30201776E9,1.32222246E9,628.78,282.88,345.9,314.39,464.0,50.88,45.0,23.9,45.0
16513,4,1.31972736E9,1.32308028E9,874.59,90.0,554.34,218.65,168.05,379.55,51.84,275.15,0.0
15882,4,1.29164046E9,1.3063233E9,516.36,9.9,270.52,129.09,37.22,231.4,0.0,222.54,25.2
13322,1,1.32197166E9,1.32197166E9,199.48,199.48,199.48,199.48,118.19,12.5,8.79,46.5,13.5
16739,1,1.30821582E9,1.30821582E9,323.0,323.0,323.0,323.0,158.0,15.3,0.0,129.9,19.8
16104,1,1.31815578E9,1.31815578E9,298.21,298.21,298.21,298.21,15.8,132.7,68.9,73.31,7.5
13336,1,1.3167867E9,1.3167867E9,795.12,795.12,795.12,795.12,226.12,253.86,0.0,271.14,44.0
13132,1,1.30088424E9,1.30088424E9,77.3,77.3,77.3,77.3,15.3,62.0,0.0,0.0,0.0
17530,10,1.29192486E9,1.32336972E9,2367.12,15.0,428.16,236.71,408.69,537.31,152.8,1049.37,218.95
14859,4,1.30581612E9,1.32239268E9,1353.74,38.2,630.26,338.44,131.0,287.28,13.52,896.98,24.96
18102,60,1.29174012E9,1.3234314E9,259657.3,80.6,22206.0,4327.62,49134.37,90845.59,9186.8,102869.52,7621.02
14004,7,1.29853968E9,1.3197264E9,4582.64,241.0,900.02,654.66,555.04,1939.4,30.24,1728.54,329.42
16572,3,1.29967224E9,1.31247564E9,1009.6,299.7,367.32,336.53,168.9,283.7,55.5,501.5,0.0
17110,1,1.30917948E9,1.30917948E9,163.3,163.3,163.3,163.3,0.0,99.45,0.0,63.85,0.0
16440,5,1.3049439E9,1.32282732E9,3640.67,272.46,1103.36,728.13,1290.72,715.55,72.62,1385.64,176.14
13037,3,1.30132692E9,1.31152236E9,881.07,250.42,326.9,293.69,206.22,256.55,15.9,384.5,17.9
16405,2,1.29666648E9,1.29735144E9,167.25,6.85,160.4,83.63,0.0,0.0,0.0,167.25,0.0
12412,3,1.30883706E9,1.31703216E9,1226.88,336.14,514.5,408.96,388.9,380.32,10.08,447.58,0.0
14769,8,1.292586E9,1.32325344E9,10416.98,312.66,3790.17,1302.12,2061.64,2940.01,355.45,4272.36,787.52
17046,1,1.30987584E9,1.30987584E9,642.02,642.02,642.02,642.02,76.74,201.6,0.0,328.76,34.92
16484,2,1.30701114E9,1.30848516E9,404.3,118.6,285.7,202.15,100.4,72.75,17.7,186.75,26.7
17201,1,1.3188525E9,1.3188525E9,289.78,289.78,289.78,289.78,92.9,88.2,0.0,26.43,82.25
18112,2,1.30909656E9,1.32240498E9,352.69,156.05,196.64,176.35,42.24,126.73,0.0,152.47,31.25
12552,2,1.32006306E9,1.32014172E9,437.82,120.0,317.82,218.91,121.47,81.65,0.0,234.7,0.0
14080,1,1.32066414E9,1.32066414E9,45.6,45.6,45.6,45.6,0.0,35.4,10.2,0.0,0.0
18015,1,1.32309654E9,1.32309654E9,120.03,120.03,120.03,120.03,8.72,47.1,4.78,35.67,23.76
14373,1,1.292514E9,1.292514E9,76.55,76.55,76.55,76.55,0.0,24.95,0.0,51.6,0.0
15776,1,1.31194716E9,1.31194716E9,241.62,241.62,241.62,241.62,78.03,75.4,0.0,88.19,0.0
15619,1,1.32255444E9,1.32255444E9,336.4,336.4,336.4,336.4,0.0,236.8,99.6,0.0,0.0
17911,1,1.32266472E9,1.32266472E9,366.23,366.23,366.23,366.23,48.4,38.14,27.04,235.01,17.64
17165,1,1.29891114E9,1.29891114E9,158.68,158.68,158.68,158.68,51.3,15.0,0.0,92.38,0.0
16782,13,1.29189408E9,1.3225728E9,2267.95,43.5,364.2,174.46,265.15,1050.96,33.2,763.9,154.74
15060,4,1.32266178E9,1.32274722E9,294.25,2.88,139.92,73.56,40.99,79.91,18.35,132.92,22.08
13969,18,1.29192312E9,1.32283866E9,9024.17,20.11,1204.36,501.34,2135.03,1739.38,159.45,4712.2,278.11
13527,7,1.29526302E9,1.32058104E9,2242.36,11.97,475.19,320.34,424.76,624.66,63.54,879.28,250.12
16444,4,1.30062324E9,1.3194642E9,654.67,113.27,301.32,163.67,111.01,160.02,4.25,350.33,29.06
16531,7,1.29233274E9,1.32154734E9,1244.59,92.82,245.91,177.8,218.3,362.31,30.96,457.58,175.44
15766,1,1.31792058E9,1.31792058E9,315.06,315.06,315.06,315.06,209.58,41.58,0.0,48.9,15.0
15712,5,1.29863352E9,1.32266214E9,1072.36,99.6,307.66,214.47,224.15,397.95,0.0,432.56,17.7
15561,4,1.30485468E9,1.32247842E9,800.59,5.1,350.92,200.15,220.95,253.21,33.72,166.51,126.2
17146,3,1.292502E9,1.31436264E9,749.78,185.9,298.25,249.93,252.85,198.1,15.9,234.03,48.9
14586,1,1.29957864E9,1.29957864E9,237.36,237.36,237.36,237.36,51.24,52.56,0.0,117.96,15.6
14420,1,1.31490042E9,1.31490042E9,387.52,387.52,387.52,387.52,80.88,112.68,0.0,148.96,45.0
18212,1,1.29528084E9,1.29528084E9,216.07,216.07,216.07,216.07,32.6,60.73,5.9,108.84,8.0
13121,1,1.30020762E9,1.30020762E9,283.73,283.73,283.73,283.73,47.0,70.52,0.0,117.26,48.95
15099,1,1.31617878E9,1.31617878E9,410.48,410.48,410.48,410.48,55.32,133.15,0.0,211.51,10.5
15463,1,1.32092982E9,1.32092982E9,126.14,126.14,126.14,126.14,30.6,30.0,0.0,47.84,17.7
16482,1,1.32213798E9,1.32213798E9,220.62,220.62,220.62,220.62,15.0,72.69,0.0,104.55,28.38
17415,1,1.3166094E9,1.3166094E9,507.84,507.84,507.84,507.84,199.85,69.6,0.0,220.99,17.4
17573,3,1.31539176E9,1.32093006E9,380.6,7.5,198.39,126.87,150.32,98.25,24.36,107.67,0.0
15646,3,1.29130914E9,1.30985958E9,447.64,107.6,189.8,149.21,139.05,107.25,20.04,148.06,33.24
16555,2,1.31401632E9,1.32041706E9,285.89,133.91,151.98,142.95,91.4,31.8,0.0,162.69,0.0
17396,8,1.2913695E9,1.32007032E9,7330.8,18.0,2034.0,916.35,1796.1,2552.7,0.0,2797.0,185.0
16008,3,1.30580244E9,1.32143952E9,478.78,139.15,191.56,159.59,83.55,155.73,0.0,214.5,25.0
18139,6,1.32188436E9,1.32195864E9,8438.34,461.4,2786.4,1406.39,4947.78,905.1,0.0,2177.76,407.7
13117,8,1.29129546E9,1.32161772E9,984.91,65.28,202.12,123.11,199.92,261.29,18.72,388.94,116.04
16198,1,1.31696268E9,1.31696268E9,400.68,400.68,400.68,400.68,118.18,54.8,30.0,197.7,0.0
16813,10,1.30581168E9,1.32274818E9,1652.18,110.55,245.44,165.22,263.89,447.71,40.23,802.39,97.96
16500,6,1.29491448E9,1.32308664E9,400.86,30.0,165.0,66.81,0.0,44.7,0.0,171.24,184.92
15657,1,1.32153234E9,1.32153234E9,30.0,30.0,30.0,30.0,0.0,0.0,0.0,30.0,0.0
12988,1,1.29821226E9,1.29821226E9,505.82,505.82,505.82,505.82,110.62,94.35,0.0,268.75,32.1
16650,1,1.31728986E9,1.31728986E9,518.42,518.42,518.42,518.42,77.52,105.44,0.0,320.46,15.0
17768,3,1.30909596E9,1.32274572E9,2081.9,385.83,893.62,693.97,504.45,369.96,0.0,1142.89,64.6
14882,2,1.3205745E9,1.32118842E9,589.7,247.9,341.8,294.85,62.4,206.9,0.0,320.4,0.0
13566,2,1.3163496E9,1.31997594E9,856.84,289.53,567.31,428.42,206.31,184.07,26.95,402.51,37.0
12478,1,1.32316536E9,1.32316536E9,680.99,680.99,680.99,680.99,95.99,148.39,48.2,351.51,36.9
18240,1,1.31946156E9,1.31946156E9,422.58,422.58,422.58,422.58,0.0,297.0,0.0,92.13,33.45
17035,2,1.29656322E9,1.30226178E9,433.53,174.02,259.51,216.77,170.46,31.85,14.85,216.37,0.0
15026,3,1.2995055E9,1.31652672E9,469.0,108.98,238.22,156.33,59.25,117.35,0.0,164.7,127.7
17007,6,1.29259422E9,1.31910762E9,889.93,72.0,314.49,148.32,156.34,236.05,25.32,435.26,36.96
14146,5,1.29260112E9,1.32273468E9,4191.0,310.95,1241.43,838.2,1339.48,965.49,176.4,1469.33,240.3
13630,7,1.29881094E9,1.32301176E9,2031.78,7.7,438.32,290.25,166.64,192.0,20.4,1631.84,20.9
16362,5,1.31557962E9,1.32067086E9,709.99,7.65,318.35,142.0,195.9,100.21,7.5,389.55,16.83
12820,4,1.29526764E9,1.32318432E9,942.34,170.46,343.76,235.58,205.4,181.08,0.0,520.86,35.0
12879,3,1.31557026E9,1.31963184E9,573.22,65.52,367.2,191.07,499.2,0.0,18.96,55.06,0.0
17512,10,1.29742692E9,1.32101346E9,2924.99,77.5,581.41,292.5,1816.62,178.4,15.0,651.07,263.9
16076,10,1.30546266E9,1.32318354E9,2234.73,51.84,418.34,223.47,421.65,795.69,6.96,808.15,202.28
16352,2,1.32022344E9,1.32195792E9,494.44,204.92,289.52,247.22,148.52,118.02,14.5,155.9,57.5
16448,1,1.30634088E9,1.30634088E9,182.99,182.99,182.99,182.99,79.0,11.65,10.14,57.2,25.0
16750,5,1.30340478E9,1.31963328E9,623.93,93.07,199.04,124.79,99.11,102.19,3.4,331.66,87.57
15869,2,1.29951834E9,1.29951858E9,149.64,61.59,88.05,74.82,45.35,58.34,0.0,45.95,0.0
14421,2,1.30519734E9,1.31851224E9,813.11,357.93,455.18,406.56,578.21,100.08,5.04,112.38,17.4
17926,2,1.30588344E9,1.31195034E9,397.29,185.56,211.73,198.65,249.05,46.8,62.4,39.04,0.0
16895,1,1.3179033E9,1.3179033E9,202.27,202.27,202.27,202.27,40.25,44.15,0.0,94.95,22.92
12468,2,1.29613494E9,1.30727376E9,729.54,220.59,508.95,364.77,145.05,138.4,0.0,422.69,23.4
16904,16,1.29172854E9,1.3230906E9,3653.75,15.0,381.52,228.36,685.65,1052.59,37.08,1587.41,291.02
16682,5,1.30727172E9,1.32308718E9,1028.0,100.8,525.5,205.6,59.7,393.9,0.0,422.4,152.0
17315,38,1.29258864E9,1.3233465E9,6281.23,15.0,420.75,165.3,2366.93,1287.73,74.77,2221.08,330.72
15021,9,1.29181062E9,1.32274038E9,1871.77,32.17,305.13,207.97,298.0,587.57,29.48,780.59,176.13
14502,11,1.29640272E9,1.3217898E9,2429.83,89.08,464.64,220.89,584.2,768.6,51.41,857.33,168.29
14823,3,1.30667328E9,1.30788432E9,321.43,68.65,142.0,107.14,43.83,120.3,10.5,131.7,15.1
14060,19,1.29129186E9,1.32308814E9,6140.42,140.0,738.58,323.18,2261.08,1016.54,353.82,2181.38,327.6
17812,4,1.29164922E9,1.32239442E9,699.81,43.47,265.56,174.95,165.55,174.88,17.25,311.36,30.77
14913,4,1.2924237E9,1.32039534E9,1227.43,300.87,314.96,306.86,124.14,334.65,46.38,565.04,157.22
14723,6,1.29138588E9,1.32258018E9,1122.36,97.39,310.67,187.06,279.92,158.66,3.97,578.38,101.43
14125,3,1.316706E9,1.32257082E9,2720.63,333.92,1295.43,906.88,713.36,685.09,31.84,1130.71,159.63
18081,3,1.31194056E9,1.3203378E9,343.45,94.8,135.4,114.48,53.1,12.75,69.36,183.24,25.0
14071,8,1.30062078E9,1.32317442E9,1437.57,29.42,341.24,179.7,243.92,260.6,53.55,750.6,128.9
13882,5,1.31791488E9,1.32325656E9,1191.13,49.5,490.55,238.23,381.0,282.53,22.56,484.76,20.28
13936,1,1.30795482E9,1.30795482E9,376.58,376.58,376.58,376.58,39.48,103.3,9.48,162.28,62.04
16432,1,1.31790954E9,1.31790954E9,287.4,287.4,287.4,287.4,96.0,16.5,15.0,159.9,0.0
15866,1,1.31471334E9,1.31471334E9,211.89,211.89,211.89,211.89,53.39,57.15,0.0,85.71,15.64
16657,4,1.30148652E9,1.32265368E9,874.43,199.36,230.37,218.61,128.43,264.97,34.13,383.05,63.85
16415,1,1.3196361E9,1.3196361E9,200.27,200.27,200.27,200.27,46.05,13.94,0.0,136.08,4.2
18127,3,1.31193396E9,1.3217979E9,347.08,23.79,183.69,115.69,55.14,170.07,2.9,87.22,31.75
16256,1,1.30045068E9,1.30045068E9,752.43,752.43,752.43,752.43,417.0,14.85,0.0,320.58,0.0
13356,1,1.31652918E9,1.31652918E9,768.24,768.24,768.24,768.24,179.68,136.21,19.8,416.05,16.5
12884,1,1.315833E9,1.315833E9,309.05,309.05,309.05,309.05,201.8,0.0,0.0,80.25,27.0
15097,1,1.32309378E9,1.32309378E9,248.08,248.08,248.08,248.08,35.23,86.41,0.0,93.5,32.94
17850,34,1.29119196E9,1.29130362E9,5391.21,22.2,532.01,158.56,1549.78,118.8,101.76,2819.05,801.82
18109,26,1.29154668E9,1.32334416E9,8004.92,15.0,692.67,307.88,655.88,2507.16,27.3,4548.13,266.45
15518,8,1.2947505E9,1.3179063E9,1921.55,1.95,399.16,240.19,343.85,523.55,22.86,907.74,123.55
17567,8,1.29130308E9,1.32284088E9,4331.48,395.79,988.03,541.44,945.5,1362.44,120.36,1817.73,85.45
15493,5,1.30010304E9,1.32066744E9,1953.41,254.81,514.91,390.68,599.78,639.55,17.78,617.39,78.91
13324,10,1.2923202E9,1.32033768E9,7121.95,208.8,1783.24,712.19,1678.8,2221.05,0.0,3222.1,0.0
12414,3,1.29665826E9,1.30469346E9,562.41,153.76,242.8,187.47,185.25,77.76,0.0,232.8,66.6
13427,3,1.30487028E9,1.32179412E9,582.6,117.74,250.36,194.2,40.3,113.8,0.0,403.0,25.5
14522,4,1.30633926E9,1.32136344E9,974.54,70.8,482.07,243.64,166.25,83.0,90.0,512.89,122.4
16126,4,1.29785508E9,1.32094098E9,6287.77,891.35,2581.07,1571.94,2818.14,1127.79,30.6,2050.24,261.0
15319,1,1.29898368E9,1.29898368E9,204.5,204.5,204.5,204.5,25.2,56.3,25.5,97.5,0.0
17387,2,1.3205787E9,1.3217868E9,746.81,309.14,437.67,373.41,70.6,331.22,65.34,211.55,68.1
18209,1,1.32101322E9,1.32101322E9,139.1,139.1,139.1,139.1,34.85,0.0,17.7,58.05,28.5
12451,5,1.2954279E9,1.322556E9,9035.52,262.5,2919.51,1807.1,1608.55,2985.13,197.98,3342.38,901.48
16406,1,1.32187662E9,1.32187662E9,154.35,154.35,154.35,154.35,29.65,23.57,0.42,78.8,21.91
16292,1,1.31297904E9,1.31297904E9,302.25,302.25,302.25,302.25,34.68,158.95,0.0,108.62,0.0
17245,1,1.30580178E9,1.30580178E9,171.45,171.45,171.45,171.45,19.8,53.55,0.0,87.9,10.2
17549,2,1.3190187E9,1.32143754E9,148.86,28.2,120.66,74.43,0.0,47.7,0.0,101.16,0.0
15775,1,1.30226736E9,1.30226736E9,104.9,104.9,104.9,104.9,30.0,15.0,0.0,32.7,27.2
13357,1,1.30123416E9,1.30123416E9,609.4,609.4,609.4,609.4,94.11,155.9,78.6,248.54,32.25
14208,1,1.31531328E9,1.31531328E9,151.74,151.74,151.74,151.74,36.02,10.5,13.52,81.2,10.5
18027,1,1.31495988E9,1.31495988E9,115.31,115.31,115.31,115.31,47.75,14.85,15.3,37.41,0.0
12615,4,1.3089225E9,1.32327012E9,2291.19,422.85,656.95,572.8,395.17,522.95,125.1,1232.97,15.0
14711,11,1.30080072E9,1.32257868E9,2839.62,148.57,526.5,258.15,1011.85,627.23,45.84,785.25,369.45
14093,1,1.32241122E9,1.32241122E9,433.86,433.86,433.86,433.86,132.64,130.19,13.4,103.75,53.88
17560,5,1.29664524E9,1.31530068E9,854.95,0.0,323.95,170.99,324.12,351.35,0.0,179.48,0.0
14541,8,1.29587856E9,1.31841408E9,1453.35,38.3,307.91,181.67,200.75,220.94,131.57,627.29,272.8
12578,2,1.29493284E9,1.321623E9,2794.51,1185.85,1608.66,1397.25,446.25,789.0,61.2,1406.56,91.5
15074,1,1.3143699E9,1.3143699E9,735.67,735.67,735.67,735.67,68.4,142.35,121.2,403.72,0.0
12524,8,1.2946557E9,1.32266706E9,4485.72,289.1,1094.33,560.72,472.66,1482.66,160.24,1996.56,373.6
16308,4,1.30089156E9,1.32023304E9,2560.0,320.0,960.0,640.0,0.0,0.0,0.0,2560.0,0.0
14284,2,1.31600544E9,1.32082626E9,595.25,252.1,343.15,297.63,226.1,158.8,15.0,178.35,17.0
14775,3,1.29130788E9,1.31843322E9,1011.9,294.9,406.56,337.3,167.04,176.94,35.16,495.6,137.16
16583,1,1.29120498E9,1.29120498E9,233.45,233.45,233.45,233.45,124.85,35.4,17.4,38.1,17.7
14529,3,1.3139358E9,1.31826042E9,578.61,135.24,240.47,192.87,126.6,171.48,93.25,155.49,31.79
17409,2,1.30202172E9,1.30752936E9,771.85,260.55,511.3,385.93,17.7,311.1,0.0,443.05,0.0
17010,1,1.32188694E9,1.32188694E9,195.36,195.36,195.36,195.36,32.58,49.8,0.0,112.98,0.0
14107,7,1.29198774E9,1.31902632E9,2703.23,241.29,625.1,386.18,371.45,719.78,17.4,1390.45,204.15
17298,2,1.31271966E9,1.31472258E9,498.42,107.64,390.78,249.21,31.2,155.03,8.5,201.53,102.16
18071,2,1.29189078E9,1.30122714E9,453.0,194.05,258.95,226.5,107.65,71.1,15.9,258.35,0.0
17527,4,1.30460298E9,1.31885472E9,939.37,151.15,314.51,234.84,122.05,343.01,15.6,378.65,80.06
17709,1,1.3088301E9,1.3088301E9,137.45,137.45,137.45,137.45,27.6,12.75,0.0,97.1,0.0
12929,1,1.29656208E9,1.29656208E9,117.85,117.85,117.85,117.85,38.25,49.8,0.0,14.95,14.85
14638,1,1.3191054E9,1.3191054E9,443.6,443.6,443.6,443.6,97.04,57.8,0.0,239.06,49.7
14133,3,1.29621402E9,1.31228484E9,605.64,19.92,318.0,201.88,70.2,240.5,45.9,249.04,0.0
14110,12,1.30044234E9,1.32317436E9,5683.15,41.6,904.26,473.6,2011.75,2558.97,64.8,978.48,69.15
17879,1,1.30848696E9,1.30848696E9,178.52,178.52,178.52,178.52,1.16,22.05,0.0,0.0,155.31
12790,1,1.30685124E9,1.30685124E9,324.92,324.92,324.92,324.92,186.72,50.54,0.0,75.06,12.6
15122,3,1.29776394E9,1.31359968E9,1633.78,397.04,703.17,544.59,485.25,323.33,27.48,615.08,182.64
16160,2,1.31608398E9,1.31782434E9,1025.44,223.5,801.94,512.72,340.12,278.88,0.0,406.44,0.0
12674,4,1.305537E9,1.32014952E9,1970.6,390.06,586.74,492.65,369.1,634.34,6.3,835.16,125.7
12855,1,1.29128262E9,1.29128262E9,38.1,38.1,38.1,38.1,20.4,0.0,0.0,17.7,0.0
13285,4,1.29839478E9,1.32144954E9,2709.12,506.38,796.83,677.28,456.53,1000.96,19.54,1045.66,186.43
18192,1,1.31728998E9,1.31728998E9,957.97,957.97,957.97,957.97,300.7,201.55,0.0,455.72,0.0
13464,1,1.31843166E9,1.31843166E9,674.68,674.68,674.68,674.68,132.54,268.97,30.0,197.57,45.6
16878,1,1.31619474E9,1.31619474E9,13.3,13.3,13.3,13.3,0.0,0.0,0.0,13.3,0.0
18044,10,1.2923295E9,1.32309516E9,2088.6,72.12,431.97,208.86,577.47,716.43,143.82,623.1,27.78
12415,21,1.29431232E9,1.32136692E9,124914.53,61.2,22775.93,5948.31,25494.07,38967.17,4154.55,48676.47,7622.27
15398,2,1.31670336E9,1.32206682E9,1345.53,634.85,710.68,672.76,285.46,364.99,0.0,632.18,62.9
12490,10,1.29499638E9,1.32301482E9,5417.93,331.5,1035.82,541.79,469.06,1652.19,214.2,2826.58,255.9
15335,1,1.3188558E9,1.3188558E9,170.22,170.22,170.22,170.22,56.87,52.55,0.0,56.01,4.79
16189,2,1.31610006E9,1.32213522E9,215.48,71.0,144.48,107.74,0.0,93.3,0.0,122.18,0.0
15847,2,1.29856596E9,1.32015846E9,389.27,180.68,208.59,194.64,106.79,139.08,0.0,125.7,17.7
13321,2,1.31601348E9,1.31722344E9,567.36,259.04,308.32,283.68,259.04,40.8,27.04,240.48,0.0
12670,5,1.30338096E9,1.32258018E9,2996.05,393.34,696.12,599.21,267.3,925.8,183.6,1559.95,59.4
14117,1,1.31106894E9,1.31106894E9,90.0,90.0,90.0,90.0,0.0,0.0,0.0,90.0,0.0
15695,2,1.30043706E9,1.30043712E9,409.98,50.25,359.73,204.99,150.19,116.85,44.12,98.82,0.0
15061,48,1.29130314E9,1.32317316E9,54534.14,2.42,5375.28,1136.13,11716.38,24777.98,283.68,17756.1,0.0
14946,1,1.32222798E9,1.32222798E9,100.9,100.9,100.9,100.9,0.0,0.0,0.0,100.9,0.0
12736,1,1.29473262E9,1.29473262E9,234.0,234.0,234.0,234.0,0.0,0.0,0.0,234.0,0.0
14104,2,1.30917894E9,1.3101294E9,216.21,104.95,111.26,108.11,98.46,58.95,0.0,17.79,41.01
17524,1,1.29225072E9,1.29225072E9,145.0,145.0,145.0,145.0,0.0,108.75,0.0,18.75,17.5
16755,3,1.29621162E9,1.31358726E9,1475.43,316.06,592.41,491.81,402.08,332.49,40.95,612.91,87.0
13212,3,1.31817168E9,1.3217928E9,786.83,75.25,495.36,262.28,96.6,316.93,5.2,315.85,52.25
15568,3,1.31713422E9,1.32325722E9,758.29,194.21,335.77,252.76,213.4,205.5,99.85,229.14,10.4
15315,2,1.31342142E9,1.31790546E9,570.5,233.54,336.96,285.25,128.48,104.16,69.96,248.94,18.96
12877,12,1.29250218E9,1.3231674E9,1535.77,79.2,276.79,127.98,253.71,603.51,35.94,640.31,2.3
18190,2,1.2949149E9,1.30685328E9,284.46,113.0,171.46,142.23,86.3,92.1,0.0,106.06,0.0
16257,1,1.30821906E9,1.30821906E9,46.95,46.95,46.95,46.95,0.0,0.0,0.0,46.95,0.0
18154,2,1.319712E9,1.32318966E9,399.19,178.7,220.49,199.6,63.72,39.6,0.0,265.27,30.6
15810,4,1.29784746E9,1.31668428E9,1391.98,30.79,507.07,348.0,110.99,671.86,0.0,502.18,106.95
13822,2,1.3199901E9,1.32300078E9,632.0,163.62,468.38,316.0,113.36,136.05,3.75,341.52,37.32
16789,1,1.32275232E9,1.32275232E9,80.8,80.8,80.8,80.8,0.0,15.8,0.0,47.3,17.7
12538,1,1.32094536E9,1.32094536E9,363.95,363.95,363.95,363.95,52.32,156.95,0.0,154.68,0.0
13391,1,1.3058886E9,1.3058886E9,59.8,59.8,59.8,59.8,0.0,0.0,0.0,59.8,0.0
13643,3,1.3074468E9,1.32076662E9,519.44,87.9,260.04,173.15,34.0,93.8,33.2,358.44,0.0
17372,8,1.2921552E9,1.31997462E9,1337.18,124.94,212.12,167.15,237.85,420.92,46.33,545.93,86.15
15296,6,1.29526542E9,1.31911122E9,3672.86,13.9,1199.33,612.14,984.44,1300.21,149.85,990.63,247.73
14273,4,1.30252824E9,1.3190304E9,559.97,105.9,231.35,139.99,20.8,19.8,0.0,456.97,62.4
16213,1,1.31668578E9,1.31668578E9,159.0,159.0,159.0,159.0,9.9,0.0,0.0,131.4,17.7
17964,2,1.29129672E9,1.32074904E9,463.21,201.45,261.76,231.6,100.39,75.05,22.78,233.64,31.35
15757,2,1.304682E9,1.31781684E9,714.42,261.36,453.06,357.21,166.99,217.87,0.0,329.56,0.0
15520,1,1.32334188E9,1.32334188E9,343.5,343.5,343.5,343.5,249.9,30.6,15.0,0.0,48.0
17312,3,1.30969872E9,1.31150832E9,644.3,145.8,253.7,214.77,55.5,38.1,0.0,43.4,507.3
16152,1,1.30026882E9,1.30026882E9,1829.04,1829.04,1829.04,1829.04,200.4,505.6,76.32,1046.72,0.0
15699,1,1.32195036E9,1.32195036E9,309.65,309.65,309.65,309.65,65.0,143.3,0.0,86.05,15.3
12818,1,1.30088196E9,1.30088196E9,1542.08,1542.08,1542.08,1542.08,90.6,188.4,103.68,1159.4,0.0
13185,1,1.30036296E9,1.30036296E9,71.4,71.4,71.4,71.4,0.0,71.4,0.0,0.0,0.0
14174,1,1.32058542E9,1.32058542E9,134.46,134.46,134.46,134.46,51.03,11.19,4.95,50.94,16.35
14062,12,1.29199656E9,1.32264744E9,10464.85,237.6,1708.68,872.07,5427.28,1425.29,45.9,2597.86,968.52
16945,19,1.29252174E9,1.32161634E9,4345.5,10.08,350.64,228.71,567.01,935.92,53.36,2430.1,359.11
14035,5,1.29777408E9,1.32100578E9,1428.02,136.68,398.98,285.6,419.78,125.65,144.18,603.59,134.82
15062,4,1.29242742E9,1.31731506E9,987.86,173.82,353.06,246.97,70.74,274.1,72.72,519.5,50.8
17920,17,1.29120414E9,1.32309534E9,4119.5,110.78,453.46,242.32,932.0,1543.2,101.59,1306.31,236.4
12662,11,1.29120864E9,1.32343194E9,3849.78,120.9,521.62,349.98,484.92,1164.27,99.4,1914.77,186.42
13741,3,1.30468938E9,1.31728794E9,668.43,162.96,305.3,222.81,59.9,173.2,15.9,368.83,50.6
14616,3,1.29604572E9,1.30251564E9,406.08,10.08,237.6,135.36,10.08,396.0,0.0,0.0,0.0
15855,5,1.30071072E9,1.3116756E9,712.24,95.8,237.55,142.45,205.35,210.1,0.0,202.92,93.87
16150,5,1.29131442E9,1.31980554E9,2053.02,304.49,571.06,410.6,561.15,588.99,80.84,782.04,40.0
17022,1,1.32077214E9,1.32077214E9,71.0,71.0,71.0,71.0,0.0,0.0,0.0,71.0,0.0
15577,3,1.29708552E9,1.31040378E9,258.88,29.65,156.85,86.29,70.97,88.78,0.78,80.3,18.05
15743,4,1.30752804E9,1.32206874E9,775.96,111.5,322.55,193.99,165.95,308.43,15.9,237.23,48.45
14336,4,1.29960288E9,1.3220484E9,1614.91,230.03,534.42,403.73,194.04,550.22,73.14,739.82,57.69
16495,3,1.29960228E9,1.3231776E9,648.26,8.5,401.75,216.09,61.95,222.5,46.9,283.56,33.35
14356,2,1.31644338E9,1.31659668E9,701.23,345.03,356.2,350.62,267.07,126.16,13.52,204.78,89.7
13561,1,1.30485834E9,1.30485834E9,141.86,141.86,141.86,141.86,21.25,8.43,0.0,105.83,6.35
13349,1,1.32255402E9,1.32255402E9,247.32,247.32,247.32,247.32,22.44,50.28,0.0,174.6,0.0
16402,2,1.29155652E9,1.3006239E9,293.45,87.8,205.65,146.73,78.9,26.2,82.35,100.4,5.6
12812,1,1.31962284E9,1.31962284E9,229.64,229.64,229.64,229.64,30.2,88.3,15.0,96.14,0.0
13669,2,1.31055744E9,1.31910312E9,218.55,48.15,170.4,109.27,111.0,42.75,0.0,60.0,4.8
12915,2,1.29129318E9,1.31064324E9,363.65,164.0,199.65,181.83,62.1,197.45,0.0,104.1,0.0
15843,1,1.29724674E9,1.29724674E9,118.95,118.95,118.95,118.95,48.0,40.35,17.85,12.75,0.0
17691,2,1.2916338E9,1.29252E9,290.4,142.5,147.9,145.2,43.25,31.8,32.7,150.85,31.8
18149,3,1.29984744E9,1.31911224E9,612.08,62.4,321.9,204.03,214.13,0.0,0.0,338.95,59.0
12865,2,1.31279826E9,1.32119466E9,1568.23,586.85,981.38,784.11,348.38,397.42,98.6,612.91,110.92
17349,1,1.30797534E9,1.30797534E9,98.25,98.25,98.25,98.25,0.0,31.1,0.0,67.15,0.0
